iteration,source,method,task_family,task_name,seed,frontier_id,objective_key,objective_value,best_so_far_objective,best_so_far_objective_iteration,combined_score,best_so_far_combined_score,best_so_far_combined_score_iteration,candidate_score,local_best,global_best_before,global_best_after,global_best,target_value,target_ratio,best_so_far_target_ratio,best_so_far_target_ratio_iteration,generation_cost,retry_cost,guide_cost,iteration_cost,cumulative_cost,remaining_budget_ratio,remaining_budget_ratio_before,remaining_budget_ratio_after,input_tokens,output_tokens,total_tokens,prompt_tokens,completion_tokens,generation_input_tokens,generation_output_tokens,retry_input_tokens,retry_output_tokens,guide_input_tokens,guide_output_tokens,num_calls,num_generation_calls_this_iteration,num_retry_calls_this_iteration,num_guide_calls_this_iteration,lambda_t,local_gain,global_gain,local_gain_normalized,global_gain_normalized,frontier_improvement,utility,frontier_signal,routing_reward,routing_stat,router_reward,recent_improvement_avg,stagnation_steps,intensity,tier,base_tier,final_tier,tier_override_reason,meta_triggered,guide_triggered,meta_sources,paradigm_triggered,paradigm_count,attempts_used,model_name,validity,eval_time,metrics_raw,calls,action_family,action_tier,budget_bin,call_completion_tokens,call_costs,call_input_tokens,call_model_names,call_output_tokens,call_prompt_tokens,call_roles,call_total_tokens,frontier_gain,generation_completion_tokens,generation_prompt_tokens,guide_completion_tokens,guide_prompt_tokens,retry_completion_tokens,retry_prompt_tokens
11,iteration,adaevolve,circle_packing,evaluator,,1,combined_score,0.0,1.969002645624542,10,0.0,0.7472495808821792,10,0.0,0.0,0.7472495808821792,0.7472495808821792,0.7472495808821792,,,0.7472495808821792,10,0.04177928,0.0,0.0,0.04177928,0.24723166,0.9975276834,0.9979454762,0.9975276834,5689,16384,22073,5689,16384,5689,16384,0,0,0,0,1,1,0,0,,-0.7472495808821792,0.0,-1.0,0.0,,-0.7472495808821792,,,,,0.4098395552163524,,0.4098395552163524,exploitation,exploitation,exploitation,,False,False,[],False,0,1,z-ai/glm-5,0.0,0.18561267852783203,"{""combined_score"": 0.0, ""error"": ""Program execution failed: invalid decimal literal (tmpiaw2loix.py, line 3)"", ""validity"": 0.0}","[{""input_tokens"": 5689, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 16384, ""raw_cost"": 0.04177928, ""role"": ""generation"", ""total_tokens"": 22073}]",,,,[16384],[0.04177928],[5689],"[""z-ai/glm-5""]",[16384],[5689],"[""generation""]",[22073],,16384,5689,0,0,0,0
12,iteration,adaevolve,circle_packing,evaluator,,0,sum_radii,2.017258651451571,2.017258651451571,12,0.7655630555793439,0.7655630555793439,12,0.7655630555793439,0.7655630555793439,0.7472495808821792,0.7655630555793439,0.7655630555793439,,0.7655630555793439,0.7655630555793439,12,0.0082725,0.0,0.0,0.0082725,0.25550416,0.9974449584,0.9975276834,0.9974449584,5845,1767,7612,5845,1767,5845,1767,0,0,0,0,1,1,0,0,,0.01831347469716471,0.01831347469716471,0.024507842045952577,0.024507842045952577,,0.01831347469716471,,,,,0.4197877198241097,,0.4197877198241097,exploitation,exploitation,exploitation,,False,False,[],False,0,1,z-ai/glm-5,1.0,0.7256374359130859,"{""combined_score"": 0.7655630555793439, ""eval_time"": 0.3703463077545166, ""sum_radii"": 2.017258651451571, ""target_ratio"": 0.7655630555793439, ""validity"": 1.0}","[{""input_tokens"": 5845, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 1767, ""raw_cost"": 0.0082725, ""role"": ""generation"", ""total_tokens"": 7612}]",,,,[1767],[0.0082725],[5845],"[""z-ai/glm-5""]",[1767],[5845],"[""generation""]",[7612],,1767,5845,0,0,0,0
13,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,1.7060793004910189,2.017258651451571,12,0.6474684252337833,0.7655630555793439,12,0.6474684252337833,0.6474684252337833,0.7655630555793439,0.7655630555793439,0.7655630555793439,,0.6474684252337833,0.7655630555793439,12,0.009846619999999999,0.0,0.0,0.009846619999999999,0.26535077999999995,0.9973464922,0.9974449584,0.9973464922,5891,2437,8328,5891,2437,5891,2437,0,0,0,0,1,1,0,0,,-0.11809463034556056,0.0,-0.15425852839279428,0.0,,-0.11809463034556056,,,,,0.4098395552163524,,0.4098395552163524,exploitation,exploitation,exploitation,,False,False,[],False,0,1,z-ai/glm-5,1.0,0.38448095321655273,"{""combined_score"": 0.6474684252337833, ""eval_time"": 0.1911616325378418, ""sum_radii"": 1.7060793004910189, ""target_ratio"": 0.6474684252337833, ""validity"": 1.0}","[{""input_tokens"": 5891, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2437, ""raw_cost"": 0.009846619999999999, ""role"": ""generation"", ""total_tokens"": 8328}]",,,,[2437],[0.009846619999999999],[5891],"[""z-ai/glm-5""]",[2437],[5891],"[""generation""]",[8328],,2437,5891,0,0,0,0
14,iteration,adaevolve,circle_packing,evaluator,,0,sum_radii,0.0,2.017258651451571,12,0.0,0.7655630555793439,12,0.0,0.0,0.7655630555793439,0.7655630555793439,0.7655630555793439,,0.0,0.7655630555793439,12,0.008750639999999999,0.0,0.0,0.008750639999999999,0.27410141999999993,0.9972589858,0.9973464922,0.9972589858,6212,1860,8072,6212,1860,6212,1860,0,0,0,0,1,1,0,0,,-0.7655630555793439,0.0,-1.0,0.0,,-0.7655630555793439,,,,,0.41177844249995643,,0.41177844249995643,exploitation,exploitation,exploitation,,False,False,[],False,0,1,z-ai/glm-5,0.0,0.17953276634216309,"{""combined_score"": 0.0, ""sum_radii"": 0.0, ""target_ratio"": 0.0, ""validity"": 0.0}","[{""input_tokens"": 6212, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 1860, ""raw_cost"": 0.008750639999999999, ""role"": ""generation"", ""total_tokens"": 8072}]",,,,[1860],[0.008750639999999999],[6212],"[""z-ai/glm-5""]",[1860],[6212],"[""generation""]",[8072],,1860,6212,0,0,0,0
15,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,2.017258651451571,2.017258651451571,12,0.7655630555793439,0.7655630555793439,12,0.7655630555793439,0.7655630555793439,0.7655630555793439,0.7655630555793439,0.7655630555793439,,0.7655630555793439,0.7655630555793439,12,0.008685219999999999,0.0,0.0,0.008685219999999999,0.2827866399999999,0.9971721336,0.9972589858,0.9971721336,6086,1871,7957,6086,1871,6086,1871,0,0,0,0,1,1,0,0,,0.0,0.0,0.0,0.0,,0.0,,,,,0.4098395552163524,,0.4098395552163524,exploration,exploration,exploration,,False,False,[],False,0,1,z-ai/glm-5,1.0,0.6746828556060791,"{""combined_score"": 0.7655630555793439, ""eval_time"": 0.32882261276245117, ""sum_radii"": 2.017258651451571, ""target_ratio"": 0.7655630555793439, ""validity"": 1.0}","[{""input_tokens"": 6086, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 1871, ""raw_cost"": 0.008685219999999999, ""role"": ""generation"", ""total_tokens"": 7957}]",,,,[1871],[0.008685219999999999],[6086],"[""z-ai/glm-5""]",[1871],[6086],"[""generation""]",[7957],,1871,6086,0,0,0,0
16,iteration,adaevolve,circle_packing,evaluator,,0,sum_radii,1.9489494263271396,2.017258651451571,12,0.7396392509780416,0.7655630555793439,12,0.7396392509780416,0.7396392509780416,0.7655630555793439,0.7655630555793439,0.7655630555793439,,0.7396392509780416,0.7655630555793439,12,0.007787279999999999,0.0,0.0,0.007787279999999999,0.29057391999999993,0.9970942608,0.9971721336,0.9970942608,5909,1536,7445,5909,1536,5909,1536,0,0,0,0,1,1,0,0,,-0.02592380460130228,0.0,-0.033862402858095476,0.0,,-0.02592380460130228,,,,,0.41177844249995643,,0.41177844249995643,balanced,balanced,balanced,,False,False,[],False,0,1,z-ai/glm-5,1.0,0.6741750240325928,"{""combined_score"": 0.7396392509780416, ""eval_time"": 0.33386921882629395, ""sum_radii"": 1.9489494263271396, ""target_ratio"": 0.7396392509780416, ""validity"": 1.0}","[{""input_tokens"": 5909, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 1536, ""raw_cost"": 0.007787279999999999, ""role"": ""generation"", ""total_tokens"": 7445}]",,,,[1536],[0.007787279999999999],[5909],"[""z-ai/glm-5""]",[1536],[5909],"[""generation""]",[7445],,1536,5909,0,0,0,0
17,iteration,adaevolve,circle_packing,evaluator,,1,combined_score,0.0,2.017258651451571,12,0.0,0.7655630555793439,12,0.0,0.0,0.7655630555793439,0.7655630555793439,0.7655630555793439,,,0.7655630555793439,12,0.013034239999999999,0.0,0.006085,0.01911924,0.3096931599999999,0.9969030684,0.9970942608,0.9969030684,11432,4734,16166,11432,4734,6092,3760,0,0,5340,974,2,1,0,1,,-0.7655630555793439,0.0,-1.0,0.0,,-0.7655630555793439,,,,,0.41330238315139634,,0.41330238315139634,exploitation,exploitation,exploitation,,False,True,[],True,3,1,z-ai/glm-5,0.0,0.5653469562530518,"{""combined_score"": 0.0, ""error"": ""Program execution failed: module 'program' has no attribute 'run_packing'"", ""validity"": 0.0}","[{""input_tokens"": 5340, ""meta"": {""attempt"": 1, ""source"": ""paradigm_generation""}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 974, ""raw_cost"": 0.006085, ""role"": ""guide"", ""total_tokens"": 6314}, {""input_tokens"": 6092, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 3760, ""raw_cost"": 0.013034239999999999, ""role"": ""generation"", ""total_tokens"": 9852}]",,,,"[974, 3760]","[0.006085, 0.013034239999999999]","[5340, 6092]","[""z-ai/glm-5"", ""z-ai/glm-5""]","[974, 3760]","[5340, 6092]","[""guide"", ""generation""]","[6314, 9852]",,3760,6092,974,5340,0,0
18,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,2.120120182398324,2.120120182398324,18,0.8045996897147341,0.8045996897147341,18,0.8045996897147341,0.8045996897147341,0.7655630555793439,0.8045996897147341,0.8045996897147341,,0.8045996897147341,0.8045996897147341,18,0.03192904,0.0,0.0,0.03192904,0.34162219999999993,0.996583778,0.9969030684,0.996583778,6562,11828,18390,6562,11828,6562,11828,0,0,0,0,1,1,0,0,,0.03903663413539016,0.03903663413539016,0.05099074968533974,0.05099074968533974,,0.03903663413539016,,,,,0.41330238315139634,,0.41330238315139634,exploration,exploration,exploration,,False,False,[],False,0,1,z-ai/glm-5,1.0,1.173020601272583,"{""combined_score"": 0.8045996897147341, ""eval_time"": 0.5744900703430176, ""sum_radii"": 2.120120182398324, ""target_ratio"": 0.8045996897147341, ""validity"": 1.0}","[{""input_tokens"": 6562, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 11828, ""raw_cost"": 0.03192904, ""role"": ""generation"", ""total_tokens"": 18390}]",,,,[11828],[0.03192904],[6562],"[""z-ai/glm-5""]",[11828],[6562],"[""generation""]",[18390],,11828,6562,0,0,0,0
19,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,1.8051473150984587,2.120120182398324,18,0.6850653947242729,0.8045996897147341,18,0.6850653947242729,0.6850653947242729,0.8045996897147341,0.8045996897147341,0.8045996897147341,,0.6850653947242729,0.8045996897147341,18,0.01965532,0.0,0.0,0.01965532,0.3612775199999999,0.9963872248,0.996583778,0.9963872248,6976,6362,13338,6976,6362,6976,6362,0,0,0,0,1,1,0,0,,-0.1195342949904612,0.0,-0.14856368516975363,0.0,,-0.1195342949904612,,,,,0.41660796201523753,,0.41660796201523753,balanced,balanced,balanced,,False,False,[],False,0,1,z-ai/glm-5,1.0,53.410871505737305,"{""combined_score"": 0.6850653947242729, ""eval_time"": 27.083471536636353, ""sum_radii"": 1.8051473150984587, ""target_ratio"": 0.6850653947242729, ""validity"": 1.0}","[{""input_tokens"": 6976, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 6362, ""raw_cost"": 0.01965532, ""role"": ""generation"", ""total_tokens"": 13338}]",,,,[6362],[0.01965532],[6976],"[""z-ai/glm-5""]",[6362],[6976],"[""generation""]",[13338],,6362,6976,0,0,0,0
20,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,2.6095080690063184,2.6095080690063184,20,0.9903256428866484,0.9903256428866484,20,0.9903256428866484,0.9903256428866484,0.8045996897147341,0.9903256428866484,0.9903256428866484,,0.9903256428866484,0.9903256428866484,20,0.015371579999999998,0.0,0.0,0.015371579999999998,0.3766490999999999,0.996233509,0.9963872248,0.996233509,8249,4101,12350,8249,4101,8249,4101,0,0,0,0,1,1,0,0,,0.18572595317191432,0.18572595317191432,0.230830257016085,0.230830257016085,,0.18572595317191432,,,,,0.41660796201523753,,0.41660796201523753,exploitation,exploitation,exploitation,,False,False,[],False,0,1,z-ai/glm-5,1.0,33.83793354034424,"{""combined_score"": 0.9903256428866484, ""eval_time"": 17.15072512626648, ""sum_radii"": 2.6095080690063184, ""target_ratio"": 0.9903256428866484, ""validity"": 1.0}","[{""input_tokens"": 8249, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 4101, ""raw_cost"": 0.015371579999999998, ""role"": ""generation"", ""total_tokens"": 12350}]",,,,[4101],[0.015371579999999998],[8249],"[""z-ai/glm-5""]",[4101],[8249],"[""generation""]",[12350],,4101,8249,0,0,0,0
21,iteration,adaevolve,circle_packing,evaluator,,1,sum_radii,1.972040471677069,2.6095080690063184,20,0.7484024560444286,0.9903256428866484,20,0.7484024560444286,0.7484024560444286,0.9903256428866484,0.9903256428866484,0.9903256428866484,,0.7484024560444286,0.9903256428866484,20,0.0119379,0.0,0.0,0.0119379,0.3885869999999999,0.99611413,0.996233509,0.99611413,7275,2913,10188,7275,2913,7275,2913,0,0,0,0,1,1,0,0,,-0.2419231868422198,0.0,-0.2442865016976139,0.0,,-0.2419231868422198,,,,,0.4180792846389605,,0.4180792846389605,exploration,exploration,exploration,,False,False,[],False,0,1,z-ai/glm-5,1.0,2.198087453842163,"{""combined_score"": 0.7484024560444286, ""eval_time"": 1.0734503269195557, ""sum_radii"": 1.972040471677069, ""target_ratio"": 0.7484024560444286, ""validity"": 1.0}","[{""input_tokens"": 7275, ""meta"": {}, ""model_name"": ""z-ai/glm-5"", ""output_tokens"": 2913, ""raw_cost"": 0.0119379, ""role"": ""generation"", ""total_tokens"": 10188}]",,,,[2913],[0.0119379],[7275],"[""z-ai/glm-5""]",[2913],[7275],"[""generation""]",[10188],,2913,7275,0,0,0,0
